epoch,accuracy,loss,val_accuracy,val_loss
0,0.6332688331604004,1.2023813724517822,0.08500000089406967,3.125095844268799
1,0.7230173945426941,0.8634548187255859,0.13500000536441803,2.954003095626831
2,0.8100579977035522,0.5935739278793335,0.10999999940395355,3.298750638961792
0,0.8580271005630493,0.4144171476364136,0.23999999463558197,2.809356451034546
1,0.8924564719200134,0.3308071792125702,0.19499999284744263,4.864654064178467
2,0.9040619134902954,0.28904375433921814,0.25,5.790530204772949
3,0.9272727370262146,0.23283028602600098,0.4099999964237213,2.8721084594726562
4,0.940812349319458,0.19408388435840607,0.2150000035762787,10.063162803649902
5,0.9446808695793152,0.16083045303821564,0.30000001192092896,5.733430862426758
6,0.9470019340515137,0.1460743248462677,0.3499999940395355,3.3125596046447754
7,0.9547388553619385,0.13112224638462067,0.3199999928474426,5.061039924621582
8,0.9713733196258545,0.09235154837369919,0.3149999976158142,7.211098670959473
9,0.9655706286430359,0.11286559700965881,0.1899999976158142,12.540008544921875
