epoch,accuracy,loss,val_accuracy,val_loss
0,0.11218568682670593,3.5970396995544434,0.05000000074505806,2.9875566959381104
1,0.3063829839229584,2.4768247604370117,0.06499999761581421,2.9612996578216553
2,0.4665377140045166,1.7570911645889282,0.14000000059604645,2.9258065223693848
3,0.5810444951057434,1.3064221143722534,0.125,2.8023452758789062
4,0.693617045879364,0.9435967206954956,0.12999999523162842,2.6404900550842285
5,0.7582204937934875,0.7170842289924622,0.125,2.9332449436187744
6,0.8112185597419739,0.5708341002464294,0.33000001311302185,2.228466272354126
7,0.847582221031189,0.4504566490650177,0.3199999928474426,2.5046825408935547
8,0.8800773620605469,0.38458433747291565,0.23499999940395355,3.2093231678009033
9,0.8978723287582397,0.31060171127319336,0.33500000834465027,2.6570491790771484
10,0.9087040424346924,0.27875348925590515,0.20999999344348907,6.112048149108887
11,0.9145067930221558,0.25159507989883423,0.2800000011920929,3.7518868446350098
12,0.9365570545196533,0.20452934503555298,0.36500000953674316,3.397892475128174
13,0.9411992430686951,0.18194888532161713,0.3799999952316284,3.4087657928466797
14,0.9454545378684998,0.17004436254501343,0.38999998569488525,4.025771617889404
15,0.9555125832557678,0.13945823907852173,0.3799999952316284,3.510796546936035
16,0.9543520212173462,0.12712617218494415,0.4399999976158142,3.2433202266693115
17,0.9632495045661926,0.12275402247905731,0.3799999952316284,3.9812581539154053
18,0.9636363387107849,0.1121763363480568,0.375,3.1255626678466797
19,0.9717601537704468,0.08824886381626129,0.3499999940395355,4.046792984008789
