epoch,accuracy,loss,val_accuracy,val_loss
0,0.10437710583209991,3.241530179977417,0.1071428582072258,2.321898937225342
1,0.21212121844291687,2.6119420528411865,0.1160714253783226,2.3001132011413574
2,0.23569023609161377,2.3731324672698975,0.1071428582072258,2.3082525730133057
3,0.4276094138622284,1.8720405101776123,0.1428571492433548,2.300882577896118
4,0.567340075969696,1.3292462825775146,0.1071428582072258,2.2832844257354736
5,0.691919207572937,0.9213898181915283,0.1160714253783226,2.2850303649902344
6,0.7828282713890076,0.6829165816307068,0.1607142835855484,2.276928424835205
7,0.8821548819541931,0.39282938838005066,0.1428571492433548,2.2539498805999756
8,0.8872053623199463,0.34733182191848755,0.1428571492433548,2.2558987140655518
9,0.9259259104728699,0.25796911120414734,0.1517857164144516,2.253748655319214
10,0.9629629850387573,0.15501882135868073,0.1339285671710968,2.24346661567688
11,0.9612794518470764,0.15440945327281952,0.1517857164144516,2.2159571647644043
12,0.9680134654045105,0.10914909839630127,0.1607142835855484,2.2380592823028564
13,0.9797979593276978,0.07275132089853287,0.2410714328289032,2.1870269775390625
14,0.9932659864425659,0.05027265474200249,0.2589285671710968,2.14955472946167
15,0.9915825128555298,0.029202846810221672,0.1785714328289032,2.1073830127716064
16,1.0,0.018183160573244095,0.1875,2.118008852005005
17,0.9983165264129639,0.01659131981432438,0.1964285671710968,2.1058571338653564
18,0.9983165264129639,0.01640539988875389,0.2410714328289032,2.0461347103118896
19,0.9949495196342468,0.02042645402252674,0.2678571343421936,2.054499626159668
20,0.9983165264129639,0.018815895542502403,0.2767857015132904,2.037874698638916
21,0.996632993221283,0.013820532709360123,0.3571428656578064,1.955929160118103
22,0.9983165264129639,0.018665872514247894,0.3214285671710968,2.0267136096954346
23,0.996632993221283,0.02057015895843506,0.2857142984867096,2.106842279434204
24,0.9983165264129639,0.009159357286989689,0.3303571343421936,2.031764268875122
25,1.0,0.00790436938405037,0.4107142984867096,2.019479274749756
26,0.9983165264129639,0.011511753313243389,0.4464285671710968,2.071282148361206
27,1.0,0.006626035086810589,0.4375,2.1742007732391357
28,0.9983165264129639,0.007697449065744877,0.4107142984867096,2.1982803344726562
29,1.0,0.0063133928924798965,0.3571428656578064,2.3857581615448
30,1.0,0.0045014373026788235,0.3928571343421936,2.4904236793518066
31,0.9983165264129639,0.006056021898984909,0.3928571343421936,2.4247536659240723
32,0.9983165264129639,0.006609381642192602,0.4285714328289032,2.693084716796875
33,1.0,0.0031992769800126553,0.375,2.7335193157196045
34,1.0,0.0032559847459197044,0.3928571343421936,2.777689218521118
35,1.0,0.0032556818332523108,0.3839285671710968,3.092191457748413
36,1.0,0.0018013573717325926,0.3839285671710968,3.252617597579956
37,1.0,0.001614206819795072,0.3928571343421936,3.352781057357788
38,1.0,0.0019605050329118967,0.3571428656578064,3.3688254356384277
39,1.0,0.0018125636270269752,0.3125,3.411996603012085
40,1.0,0.0015145973302423954,0.3303571343421936,3.4729292392730713
41,1.0,0.001179650891572237,0.3214285671710968,3.48738431930542
42,1.0,0.0009520092862658203,0.3392857015132904,3.5562853813171387
43,1.0,0.0013386699138209224,0.3303571343421936,3.6385138034820557
44,1.0,0.0024443597067147493,0.3214285671710968,3.8760502338409424
45,1.0,0.0018434308003634214,0.2946428656578064,4.253239154815674
46,1.0,0.002207888988777995,0.3214285671710968,4.025885105133057
47,1.0,0.0013235635124146938,0.3571428656578064,3.8228023052215576
48,1.0,0.0013586170971393585,0.3303571343421936,3.6035783290863037
49,1.0,0.0010812787804752588,0.3214285671710968,3.8039143085479736
50,1.0,0.0011936280643567443,0.3125,4.057257652282715
51,1.0,0.0010625829454511404,0.3214285671710968,4.093216896057129
52,1.0,0.0006932523683644831,0.3303571343421936,4.309772968292236
53,1.0,0.0006468320498242974,0.3303571343421936,4.431365489959717
54,1.0,0.0032813900616019964,0.2857142984867096,5.311970233917236
55,1.0,0.00207119039259851,0.3214285671710968,4.90136194229126
56,1.0,0.0013901818310841918,0.3660714328289032,4.67166805267334
57,1.0,0.0009241235675290227,0.3660714328289032,4.642574787139893
58,1.0,0.0010131029412150383,0.3660714328289032,4.7126898765563965
59,1.0,0.0008173387032002211,0.3392857015132904,4.517495632171631
60,1.0,0.0005396298947744071,0.3303571343421936,4.4249773025512695
61,1.0,0.00047784633352421224,0.3392857015132904,4.379083156585693
62,1.0,0.0010610860772430897,0.3571428656578064,4.464451313018799
63,1.0,0.0005289926775731146,0.3303571343421936,4.416285514831543
64,1.0,0.0004589399613905698,0.3303571343421936,4.335305690765381
65,1.0,0.0006078879232518375,0.3214285671710968,4.172693729400635
66,1.0,0.0007780108717270195,0.3482142984867096,4.237412929534912
67,1.0,0.0012925994815304875,0.3482142984867096,4.117033958435059
68,1.0,0.0007582797552458942,0.3392857015132904,4.053210735321045
69,1.0,0.00032603213912807405,0.3303571343421936,4.087523937225342
70,1.0,0.00058349798200652,0.3303571343421936,4.1301774978637695
71,1.0,0.00033424783032387495,0.3392857015132904,4.174912929534912
72,1.0,0.0004108063003513962,0.3303571343421936,4.282279968261719
73,1.0,0.0004428043612278998,0.3392857015132904,4.450037479400635
74,1.0,0.000326286448398605,0.3571428656578064,4.485387325286865
75,1.0,0.000370158813893795,0.3392857015132904,4.330281734466553
76,1.0,0.0005009915330447257,0.3482142984867096,4.338942527770996
77,1.0,0.0003672117309179157,0.3571428656578064,4.370334148406982
78,1.0,0.00036217059823684394,0.3482142984867096,4.464811325073242
79,1.0,0.0005126135074533522,0.3482142984867096,4.550400733947754
80,1.0,0.00035142144770361483,0.3571428656578064,4.4621195793151855
81,1.0,0.0005237047444097698,0.375,4.43918514251709
82,1.0,0.0002557499974500388,0.3482142984867096,4.3975090980529785
83,1.0,0.0004550340527202934,0.3482142984867096,4.440253734588623
84,1.0,0.00040773971704766154,0.3482142984867096,4.422405242919922
85,1.0,0.0011217895662412047,0.3214285671710968,4.2643818855285645
86,1.0,0.000846329377964139,0.3392857015132904,4.205131530761719
87,1.0,0.001002660021185875,0.3125,4.077022552490234
88,1.0,0.00035180378472432494,0.3035714328289032,4.068212032318115
