epoch,accuracy,loss,val_accuracy,val_loss
0,0.1026936024427414,3.513685464859009,0.0796460211277008,2.3580856323242188
1,0.12457912415266037,2.9248251914978027,0.08849557489156723,2.3331120014190674
2,0.1515151560306549,2.8303349018096924,0.10619468986988068,2.3393983840942383
3,0.19360269606113434,2.7517783641815186,0.10619468986988068,2.3411715030670166
4,0.25925925374031067,2.6022374629974365,0.1150442510843277,2.3204312324523926
5,0.32996633648872375,2.291823387145996,0.07079645991325378,2.3289637565612793
6,0.4377104341983795,2.02994441986084,0.13274335861206055,2.2859513759613037
7,0.6077440977096558,1.3134148120880127,0.10619468986988068,2.29461669921875
8,0.7171717286109924,1.0166726112365723,0.1150442510843277,2.2756428718566895
9,0.81144779920578,0.5880467295646667,0.1150442510843277,2.2941882610321045
10,0.8989899158477783,0.3484722375869751,0.1504424810409546,2.273068904876709
11,0.8973063826560974,0.28161144256591797,0.13274335861206055,2.2228143215179443
12,0.9427609443664551,0.18900863826274872,0.12389380484819412,2.2988173961639404
13,0.9494949579238892,0.13639597594738007,0.2566371560096741,2.107940912246704
14,0.9562289714813232,0.15910610556602478,0.24778760969638824,2.0970568656921387
15,0.9511784315109253,0.1226116269826889,0.1946902722120285,2.1643924713134766
16,0.9898989796638489,0.046407103538513184,0.28318583965301514,2.0905730724334717
17,0.9831649661064148,0.06342471390962601,0.3362831771373749,1.9960734844207764
18,0.9797979593276978,0.04396332800388336,0.2566371560096741,2.127825975418091
19,0.9865319728851318,0.05063212290406227,0.29203540086746216,2.1742119789123535
