epoch,accuracy,loss,val_accuracy,val_loss
0,0.09595959633588791,3.3531646728515625,0.13274335861206055,2.302349805831909
1,0.1111111119389534,3.20984148979187,0.08849557489156723,2.305499315261841
2,0.10942760854959488,3.093369722366333,0.0796460211277008,2.3033690452575684
3,0.12794612348079681,3.116243362426758,0.10619468986988068,2.300832509994507
4,0.1111111119389534,2.9741158485412598,0.1150442510843277,2.296496868133545
5,0.16498316824436188,2.875858783721924,0.09734513610601425,2.303670883178711
6,0.1750841736793518,2.699176549911499,0.10619468986988068,2.3053648471832275
7,0.22558923065662384,2.5063421726226807,0.0796460211277008,2.309586763381958
8,0.23569023609161377,2.472081422805786,0.10619468986988068,2.29620623588562
9,0.23569023609161377,2.5972483158111572,0.10619468986988068,2.289580821990967
10,0.2929292917251587,2.3606114387512207,0.09734513610601425,2.303189277648926
11,0.33670035004615784,2.1186654567718506,0.09734513610601425,2.301712989807129
12,0.36195287108421326,2.0035738945007324,0.10619468986988068,2.311899423599243
