epoch,accuracy,loss,val_accuracy,val_loss
0,0.0881863534450531,3.27638578414917,0.10439560562372208,2.302896022796631
1,0.0973377674818039,3.1554908752441406,0.10439560562372208,2.3019015789031982
2,0.11231280863285065,3.0185141563415527,0.11538461595773697,2.3023362159729004
3,0.09567387402057648,3.0705788135528564,0.10439560562372208,2.305616855621338
4,0.09567387402057648,2.551090955734253,0.09340659528970718,2.3089020252227783
5,0.10648918151855469,2.3275082111358643,0.09340659528970718,2.3064169883728027
6,0.10399334132671356,2.32049298286438,0.1318681389093399,2.3032913208007812
7,0.1364392638206482,2.28554368019104,0.11538461595773697,2.302292823791504
8,0.1755407601594925,2.243762493133545,0.14835165441036224,2.2986326217651367
9,0.1846921741962433,2.22055983543396,0.12637363374233246,2.2912652492523193
10,0.23128119111061096,2.1507315635681152,0.10989011079072952,2.3178415298461914
11,0.23793676495552063,2.10278058052063,0.08791209012269974,2.315513849258423
12,0.2820299565792084,2.037379264831543,0.09340659528970718,2.2983202934265137
13,0.2820299565792084,1.987706184387207,0.1428571492433548,2.305061101913452
14,0.3236272931098938,1.9184931516647339,0.1538461595773697,2.283548593521118
15,0.351081520318985,1.8445115089416504,0.1428571492433548,2.398207664489746
16,0.3843593895435333,1.763877034187317,0.14835165441036224,2.4442057609558105
17,0.3901830315589905,1.7194088697433472,0.19780220091342926,2.5356035232543945
18,0.44758734107017517,1.570696234703064,0.18131868541240692,2.392092227935791
19,0.46422627568244934,1.5577292442321777,0.11538461595773697,3.319979429244995
20,0.4816971719264984,1.4962573051452637,0.1428571492433548,3.152905225753784
21,0.5216306447982788,1.397912621498108,0.11538461595773697,4.912241458892822
22,0.5424292683601379,1.315450668334961,0.14835165441036224,5.261605739593506
23,0.5407654047012329,1.3220562934875488,0.18131868541240692,3.4132180213928223
24,0.5732113122940063,1.2322609424591064,0.10439560562372208,6.096044540405273
25,0.5915141701698303,1.1508831977844238,0.30219781398773193,3.2543468475341797
26,0.6447587609291077,1.0577399730682373,0.2857142984867096,2.8145718574523926
27,0.6447587609291077,1.0124603509902954,0.26923078298568726,2.684948682785034
28,0.662229597568512,0.9825313687324524,0.30219781398773193,2.8850462436676025
29,0.6738768815994263,0.9704484343528748,0.2857142984867096,2.51383376121521
30,0.6971713900566101,0.8878182768821716,0.21978022158145905,2.7040233612060547
31,0.7079867124557495,0.8841369152069092,0.2252747267484665,2.835555076599121
32,0.7587354183197021,0.7416297793388367,0.2252747267484665,3.8215420246124268
33,0.7678868770599365,0.7298972606658936,0.3791208863258362,2.872676372528076
34,0.7678868770599365,0.7001251578330994,0.3681318759918213,2.6396877765655518
35,0.777870237827301,0.6747782230377197,0.3571428656578064,2.4971017837524414
36,0.8028286099433899,0.6240657567977905,0.38461539149284363,2.9568591117858887
37,0.8011647462844849,0.6065285801887512,0.23626373708248138,4.58984899520874
38,0.8119800090789795,0.5603917837142944,0.4065934121608734,3.0051820278167725
39,0.8352745175361633,0.504257321357727,0.23076923191547394,4.4160590171813965
40,0.8186355829238892,0.5203288197517395,0.2252747267484665,4.645431995391846
41,0.8477537631988525,0.48131030797958374,0.14835165441036224,6.875056266784668
42,0.8519134521484375,0.44460755586624146,0.23626373708248138,3.542098045349121
43,0.8693843483924866,0.42550331354141235,0.18131868541240692,6.339383602142334
44,0.8627287745475769,0.42330437898635864,0.17582418024539948,5.602574825286865
45,0.8843594193458557,0.36809223890304565,0.20879121124744415,6.955569744110107
46,0.8718801736831665,0.3802991807460785,0.3131868243217468,5.162834167480469
47,0.8743760585784912,0.3856085240840912,0.23626373708248138,4.343149662017822
48,0.8851913213729858,0.378630131483078,0.3461538553237915,3.1730685234069824
49,0.9101497530937195,0.2958296537399292,0.41208791732788086,3.3823792934417725
50,0.9034941792488098,0.31842121481895447,0.2967033088207245,4.926990509033203
51,0.8943427801132202,0.32620474696159363,0.4065934121608734,3.4050052165985107
52,0.8901830315589905,0.33240175247192383,0.450549453496933,3.46435284614563
53,0.8968386054039001,0.3148268461227417,0.4175824224948883,3.0283493995666504
54,0.9109817147254944,0.2770519554615021,0.48351648449897766,2.64176869392395
55,0.9126455783843994,0.2812764048576355,0.40109890699386597,3.374650239944458
56,0.9009983539581299,0.2852875292301178,0.43406593799591064,3.525233268737793
