epoch,accuracy,loss,val_accuracy,val_loss
0,0.1111111119389534,3.4341368675231934,0.09734513610601425,2.30692720413208
1,0.09090909361839294,3.202766180038452,0.10619468986988068,2.308399200439453
2,0.12457912415266037,2.8954074382781982,0.10619468986988068,2.3078739643096924
3,0.1430976390838623,2.7246086597442627,0.06194690242409706,2.3179030418395996
4,0.14646464586257935,2.717367172241211,0.0796460211277008,2.3126330375671387
5,0.1750841736793518,2.5801546573638916,0.07079645991325378,2.3140182495117188
6,0.21212121844291687,2.5800743103027344,0.06194690242409706,2.325782537460327
7,0.25925925374031067,2.4517502784729004,0.0796460211277008,2.31298565864563
8,0.29797980189323425,2.3099939823150635,0.12389380484819412,2.2913498878479004
9,0.3821548819541931,2.006007432937622,0.12389380484819412,2.3061907291412354
10,0.40740740299224854,1.8195184469223022,0.14159291982650757,2.296189546585083
11,0.4747474789619446,1.6394120454788208,0.1150442510843277,2.318037509918213
12,0.5303030014038086,1.383484125137329,0.10619468986988068,2.303617000579834
13,0.6767676472663879,1.0742915868759155,0.1592920422554016,2.2731165885925293
14,0.7104377150535583,0.832732617855072,0.14159291982650757,2.278684377670288
15,0.7727272510528564,0.6533251404762268,0.14159291982650757,2.328213930130005
16,0.8215488195419312,0.5535526275634766,0.13274335861206055,2.27038311958313
17,0.875420868396759,0.4071859121322632,0.14159291982650757,2.270664930343628
18,0.9090909361839294,0.3247171640396118,0.1150442510843277,2.30019474029541
19,0.9191918969154358,0.2775523066520691,0.14159291982650757,2.238598585128784
20,0.932659924030304,0.24816574156284332,0.13274335861206055,2.2889325618743896
21,0.936026930809021,0.25656917691230774,0.12389380484819412,2.278787612915039
22,0.9713804721832275,0.1427370011806488,0.09734513610601425,2.3173458576202393
23,0.9444444179534912,0.2105388194322586,0.29203540086746216,2.1271564960479736
24,0.9494949579238892,0.17468693852424622,0.2743362784385681,2.1603269577026367
25,0.9680134654045105,0.13176944851875305,0.2566371560096741,2.083394765853882
26,0.9629629850387573,0.1426653265953064,0.3097345232963562,2.1508419513702393
